Booking_ID,Date,Month,Week,Time,Ticket_Type,Booking_Mode,From_Station,To_Station,Passengers,Total_Fare,Payment_Type,Railway_Line,City,Day_Name,Is_Weekend,Hour,Fare_Per_Passenger
27682,2025-09-24,Sep,39,0:55:36,Return,Paperless,Kalyan,Dadar,2,60,Credit Card,Central,Mumbai,Wednesday,0,0,30.0
29270,2025-08-22,Aug,34,23:27:39,Single,Paperless,Pune Jn,Shivajinagar,3,45,Debit Card,Pune,Pune,Friday,0,23,15.0
70904,2025-05-01,May,18,11:24:30,Monthly Pass,Paper,Vashi,Panvel,1,0,Upi,Harbour,Mumbai,Thursday,0,11,0.0
47246,2025-12-23,Dec,52,23:01:15,Return,Paperless,Khadki,Shivajinagar,2,60,Credit Card,Pune,Pune,Tuesday,0,23,30.0
41441,2025-10-25,Oct,43,20:36:00,Single,Paper,Byculla,Kurla,3,45,Credit Card,Central,Mumbai,Saturday,1,20,15.0
60454,2025-03-15,Mar,11,5:09:28,Monthly Pass,Paper,Byculla,Thane,1,0,Debit Card,Central,Mumbai,Saturday,1,5,0.0
66162,2025-05-27,May,22,11:45:44,Single,Paperless,Byculla,Cst,3,45,Credit Card,Central,Mumbai,Tuesday,0,11,15.0
45119,2025-07-13,Jul,29,11:32:08,Return,Paperless,Borivali,Marine Lines,1,30,Upi,Western,Mumbai,Sunday,1,11,30.0
25699,2025-04-25,Apr,17,14:31:58,Monthly Pass,Paper,Panvel,Wadala,2,0,Debit Card,Harbour,Mumbai,Friday,0,14,0.0
31724,2025-02-05,Feb,6,5:43:36,Single,Paperless,Andheri,Borivali,4,60,Debit Card,Western,Mumbai,Wednesday,0,5,15.0
52517,2025-01-24,Jan,4,1:28:55,Return,Paperless,Andheri,Borivali,2,60,Debit Card,Western,Mumbai,Friday,0,1,30.0
26650,2025-04-04,Apr,14,9:40:13,Return,Paperless,Dadar,Borivali,4,120,Wallet,Western,Mumbai,Friday,0,9,30.0
79079,2025-03-17,Mar,12,5:19:18,Return,Paper,Akurdi,Shivajinagar,1,30,Cash,Pune,Pune,Monday,0,5,30.0
42099,2025-01-06,Jan,2,22:33:51,Monthly Pass,Paper,Dadar,Byculla,3,0,Credit Card,Central,Mumbai,Monday,0,22,0.0
11038,2025-11-13,Nov,46,22:37:06,Single,Paper,Khadki,Shivajinagar,2,30,Upi,Pune,Pune,Thursday,0,22,15.0
19429,2025-06-16,Jun,25,3:20:08,Monthly Pass,Paper,Byculla,Thane,3,0,Credit Card,Central,Mumbai,Monday,0,3,0.0
23283,2025-05-25,May,22,18:40:43,Single,Paper,Pune Jn,Shivajinagar,4,60,Cash,Pune,Pune,Sunday,1,18,15.0
14902,2025-10-13,Oct,42,7:36:39,Monthly Pass,Paper,Dadar,Marine Lines,1,0,Credit Card,Western,Mumbai,Monday,0,7,0.0
94811,2025-01-21,Jan,4,13:01:17,Single,Paper,Cst,Kalyan,3,45,Upi,Central,Mumbai,Tuesday,0,13,15.0
71846,2025-01-25,Jan,4,17:45:02,Return,Paperless,Dadar,Marine Lines,1,30,Upi,Western,Mumbai,Saturday,1,17,30.0
31290,2025-04-23,Apr,17,12:56:01,Return,Paperless,Pune Jn,Akurdi,2,60,Upi,Pune,Pune,Wednesday,0,12,30.0
42180,2025-01-11,Jan,2,4:25:23,Single,Paperless,Dadar,Churchgate,1,15,Debit Card,Western,Mumbai,Saturday,1,4,15.0
39761,2025-01-23,Jan,4,8:58:21,Monthly Pass,Paper,Andheri,Borivali,1,0,Upi,Western,Mumbai,Thursday,0,8,0.0
92423,2025-03-14,Mar,11,16:49:17,Return,Paper,Marine Lines,Andheri,3,90,Wallet,Western,Mumbai,Friday,0,16,30.0
50911,2025-05-22,May,21,12:23:50,Return,Paper,Wadala,Cst,2,60,Wallet,Harbour,Mumbai,Thursday,0,12,30.0
75276,2025-12-29,Dec,53,15:22:29,Return,Paperless,Akurdi,Khadki,3,90,Debit Card,Pune,Pune,Monday,0,15,30.0
64000,2025-03-17,Mar,12,11:45:41,Return,Paper,Kurla,Thane,4,120,Cash,Central,Mumbai,Monday,0,11,30.0
73534,2025-03-11,Mar,11,11:27:30,Single,Paper,Kurla,Wadala,2,30,Credit Card,Harbour,Mumbai,Tuesday,0,11,15.0
21562,2025-07-13,Jul,29,9:32:23,Single,Paperless,Panvel,Cst,4,60,Upi,Harbour,Mumbai,Sunday,1,9,15.0
50717,2025-11-03,Nov,45,9:41:59,Monthly Pass,Paper,Andheri,Dadar,1,0,Cash,Western,Mumbai,Monday,0,9,0.0
44958,2025-12-02,Dec,49,13:24:41,Return,Paperless,Virar,Marine Lines,1,30,Wallet,Western,Mumbai,Tuesday,0,13,30.0
36374,2025-07-08,Jul,28,20:43:48,Single,Paper,Akurdi,Shivajinagar,4,60,Credit Card,Pune,Pune,Tuesday,0,20,15.0
23043,2025-12-13,Dec,50,2:09:25,Return,Paper,Wadala,Kurla,2,60,Debit Card,Harbour,Mumbai,Saturday,1,2,30.0
98079,2025-02-16,Feb,8,21:44:28,Monthly Pass,Paper,Churchgate,Andheri,3,0,Wallet,Western,Mumbai,Sunday,1,21,0.0
91306,2025-07-01,Jul,27,6:29:09,Monthly Pass,Paper,Vashi,Kurla,4,0,Credit Card,Harbour,Mumbai,Tuesday,0,6,0.0
69392,2025-10-15,Oct,42,7:18:21,Return,Paper,Borivali,Marine Lines,1,30,Debit Card,Western,Mumbai,Wednesday,0,7,30.0
10782,2025-10-16,Oct,42,16:57:41,Return,Paperless,Dadar,Virar,4,120,Cash,Western,Mumbai,Thursday,0,16,30.0
15560,2025-04-10,Apr,15,14:12:59,Return,Paperless,Shivajinagar,Khadki,2,60,Cash,Pune,Pune,Thursday,0,14,30.0
10314,2025-03-21,Mar,12,23:45:16,Return,Paperless,Vashi,Kurla,4,120,Credit Card,Harbour,Mumbai,Friday,0,23,30.0
93059,2025-01-04,Jan,1,19:24:15,Monthly Pass,Paperless,Pune Jn,Khadki,1,0,Credit Card,Pune,Pune,Saturday,1,19,0.0
96170,2025-02-12,Feb,7,13:54:39,Monthly Pass,Paper,Cst,Dadar,4,0,Credit Card,Central,Mumbai,Wednesday,0,13,0.0
37813,2025-01-14,Jan,3,4:01:33,Monthly Pass,Paperless,Dadar,Kurla,1,0,Credit Card,Central,Mumbai,Tuesday,0,4,0.0
94617,2025-08-30,Aug,35,7:14:43,Single,Paperless,Byculla,Kurla,1,15,Wallet,Central,Mumbai,Saturday,1,7,15.0
45564,2025-10-11,Oct,41,15:49:17,Single,Paper,Vashi,Panvel,3,45,Cash,Harbour,Mumbai,Saturday,1,15,15.0
26954,2025-08-05,Aug,32,9:31:13,Return,Paperless,Marine Lines,Virar,3,90,Debit Card,Western,Mumbai,Tuesday,0,9,30.0
79519,2025-08-27,Aug,35,3:57:55,Single,Paperless,Panvel,Kurla,2,30,Debit Card,Harbour,Mumbai,Wednesday,0,3,15.0
64229,2025-10-02,Oct,40,0:53:44,Single,Paperless,Panvel,Vashi,4,60,Debit Card,Harbour,Mumbai,Thursday,0,0,15.0
19645,2025-08-17,Aug,34,7:54:16,Monthly Pass,Paper,Dadar,Andheri,1,0,Credit Card,Western,Mumbai,Sunday,1,7,0.0
76982,2025-05-01,May,18,5:48:49,Single,Paperless,Pune Jn,Akurdi,2,30,Cash,Pune,Pune,Thursday,0,5,15.0
88852,2025-04-08,Apr,15,2:14:35,Single,Paper,Byculla,Cst,3,45,Wallet,Central,Mumbai,Tuesday,0,2,15.0
46791,2025-07-29,Jul,31,20:34:59,Single,Paper,Kurla,Wadala,1,15,Upi,Harbour,Mumbai,Tuesday,0,20,15.0
83545,2025-11-19,Nov,47,19:02:30,Return,Paperless,Khadki,Akurdi,1,30,Wallet,Pune,Pune,Wednesday,0,19,30.0
20987,2025-09-15,Sep,38,17:03:00,Single,Paperless,Dadar,Borivali,1,15,Debit Card,Western,Mumbai,Monday,0,17,15.0
43649,2025-07-11,Jul,28,13:33:05,Monthly Pass,Paperless,Cst,Kalyan,2,0,Credit Card,Central,Mumbai,Friday,0,13,0.0
60703,2025-01-31,Jan,5,16:17:11,Single,Paperless,Pune Jn,Shivajinagar,1,15,Upi,Pune,Pune,Friday,0,16,15.0
59841,2025-10-17,Oct,42,0:50:50,Return,Paperless,Borivali,Dadar,2,60,Wallet,Western,Mumbai,Friday,0,0,30.0
60809,2025-03-03,Mar,10,11:02:14,Return,Paperless,Pune Jn,Khadki,4,120,Cash,Pune,Pune,Monday,0,11,30.0
40369,2025-11-08,Nov,45,10:07:00,Return,Paper,Byculla,Dadar,1,30,Credit Card,Central,Mumbai,Saturday,1,10,30.0
65206,2025-02-02,Feb,6,3:38:23,Single,Paperless,Kurla,Vashi,3,45,Credit Card,Harbour,Mumbai,Sunday,1,3,15.0
46070,2025-09-27,Sep,39,6:38:13,Single,Paperless,Dadar,Marine Lines,3,45,Cash,Western,Mumbai,Saturday,1,6,15.0
89228,2025-05-10,May,19,16:36:08,Monthly Pass,Paper,Andheri,Dadar,3,0,Upi,Western,Mumbai,Saturday,1,16,0.0
31046,2025-03-31,Mar,14,13:06:53,Single,Paper,Kurla,Byculla,4,60,Credit Card,Central,Mumbai,Monday,0,13,15.0
19236,2025-11-12,Nov,46,3:59:47,Single,Paperless,Wadala,Panvel,3,45,Credit Card,Harbour,Mumbai,Wednesday,0,3,15.0
71932,2025-04-09,Apr,15,18:43:22,Monthly Pass,Paper,Kurla,Wadala,2,0,Cash,Harbour,Mumbai,Wednesday,0,18,0.0
66408,2025-11-18,Nov,47,7:21:50,Monthly Pass,Paperless,Dadar,Marine Lines,1,0,Credit Card,Western,Mumbai,Tuesday,0,7,0.0
16720,2025-09-27,Sep,39,21:20:16,Return,Paper,Kurla,Cst,3,90,Credit Card,Central,Mumbai,Saturday,1,21,30.0
74927,2025-02-25,Feb,9,1:06:14,Single,Paperless,Virar,Churchgate,2,30,Cash,Western,Mumbai,Tuesday,0,1,15.0
45383,2025-09-22,Sep,39,5:04:23,Single,Paperless,Kurla,Vashi,4,60,Upi,Harbour,Mumbai,Monday,0,5,15.0
50249,2025-02-01,Feb,5,21:49:15,Monthly Pass,Paperless,Thane,Byculla,1,0,Credit Card,Central,Mumbai,Saturday,1,21,0.0
76899,2025-10-20,Oct,43,15:42:27,Single,Paperless,Cst,Wadala,1,15,Credit Card,Harbour,Mumbai,Monday,0,15,15.0
69855,2025-03-05,Mar,10,16:56:55,Return,Paperless,Pune Jn,Akurdi,3,90,Cash,Pune,Pune,Wednesday,0,16,30.0
36807,2025-02-07,Feb,6,17:15:32,Single,Paper,Panvel,Vashi,1,15,Credit Card,Harbour,Mumbai,Friday,0,17,15.0
99037,2025-07-12,Jul,28,6:13:35,Single,Paperless,Byculla,Kalyan,3,45,Upi,Central,Mumbai,Saturday,1,6,15.0
60508,2025-02-25,Feb,9,14:20:36,Monthly Pass,Paperless,Churchgate,Virar,4,0,Credit Card,Western,Mumbai,Tuesday,0,14,0.0
32732,2025-11-01,Nov,44,14:05:19,Monthly Pass,Paperless,Virar,Marine Lines,2,0,Cash,Western,Mumbai,Saturday,1,14,0.0
49644,2025-12-03,Dec,49,7:57:33,Monthly Pass,Paperless,Khadki,Pune Jn,1,0,Upi,Pune,Pune,Wednesday,0,7,0.0
72572,2025-11-04,Nov,45,17:01:57,Return,Paper,Khadki,Akurdi,2,60,Credit Card,Pune,Pune,Tuesday,0,17,30.0
28081,2025-12-26,Dec,52,2:14:55,Return,Paperless,Akurdi,Shivajinagar,1,30,Upi,Pune,Pune,Friday,0,2,30.0
16976,2025-08-26,Aug,35,17:46:24,Single,Paper,Cst,Byculla,2,30,Wallet,Central,Mumbai,Tuesday,0,17,15.0
29589,2025-09-06,Sep,36,8:19:05,Monthly Pass,Paperless,Andheri,Borivali,3,0,Credit Card,Western,Mumbai,Saturday,1,8,0.0
70290,2025-08-04,Aug,32,0:58:01,Monthly Pass,Paperless,Kalyan,Thane,4,0,Cash,Central,Mumbai,Monday,0,0,0.0
28540,2025-09-19,Sep,38,10:03:26,Monthly Pass,Paper,Wadala,Vashi,3,0,Credit Card,Harbour,Mumbai,Friday,0,10,0.0
73521,2025-03-01,Mar,9,19:43:02,Single,Paperless,Cst,Thane,1,15,Wallet,Central,Mumbai,Saturday,1,19,15.0
41337,2025-10-10,Oct,41,21:38:45,Monthly Pass,Paper,Akurdi,Pune Jn,2,0,Debit Card,Pune,Pune,Friday,0,21,0.0
23927,2025-12-10,Dec,50,13:12:45,Monthly Pass,Paperless,Cst,Kurla,1,0,Upi,Harbour,Mumbai,Wednesday,0,13,0.0
99720,2025-03-03,Mar,10,8:05:40,Monthly Pass,Paper,Byculla,Kurla,2,0,Cash,Central,Mumbai,Monday,0,8,0.0
71244,2025-02-03,Feb,6,4:49:53,Monthly Pass,Paperless,Akurdi,Khadki,2,0,Upi,Pune,Pune,Monday,0,4,0.0
21818,2025-01-18,Jan,3,0:41:01,Return,Paperless,Kurla,Byculla,1,30,Credit Card,Central,Mumbai,Saturday,1,0,30.0
63562,2025-06-04,Jun,23,10:08:32,Single,Paper,Khadki,Akurdi,1,15,Upi,Pune,Pune,Wednesday,0,10,15.0
87140,2025-02-09,Feb,7,13:50:46,Single,Paperless,Virar,Marine Lines,1,15,Wallet,Western,Mumbai,Sunday,1,13,15.0
64253,2025-11-11,Nov,46,9:45:05,Monthly Pass,Paperless,Dadar,Borivali,4,0,Upi,Western,Mumbai,Tuesday,0,9,0.0
17666,2025-02-13,Feb,7,22:18:18,Single,Paper,Dadar,Kalyan,2,30,Debit Card,Central,Mumbai,Thursday,0,22,15.0
74540,2025-05-18,May,21,11:39:29,Single,Paperless,Akurdi,Shivajinagar,3,45,Upi,Pune,Pune,Sunday,1,11,15.0
45742,2025-09-25,Sep,39,4:52:49,Return,Paper,Vashi,Panvel,4,120,Credit Card,Harbour,Mumbai,Thursday,0,4,30.0
24691,2025-12-12,Dec,50,14:12:00,Monthly Pass,Paper,Vashi,Cst,1,0,Debit Card,Harbour,Mumbai,Friday,0,14,0.0
40246,2025-11-06,Nov,45,15:55:54,Monthly Pass,Paper,Kurla,Cst,4,0,Debit Card,Harbour,Mumbai,Thursday,0,15,0.0
25836,2025-02-02,Feb,6,3:56:44,Single,Paperless,Wadala,Vashi,2,30,Wallet,Harbour,Mumbai,Sunday,1,3,15.0
54248,2025-03-20,Mar,12,14:44:38,Return,Paperless,Cst,Panvel,1,30,Debit Card,Harbour,Mumbai,Thursday,0,14,30.0
97138,2025-05-21,May,21,22:12:16,Single,Paper,Virar,Dadar,1,15,Wallet,Western,Mumbai,Wednesday,0,22,15.0
72565,2025-08-22,Aug,34,9:18:14,Monthly Pass,Paper,Vashi,Cst,3,0,Upi,Harbour,Mumbai,Friday,0,9,0.0
14516,2025-05-11,May,20,0:39:13,Return,Paper,Marine Lines,Virar,3,90,Upi,Western,Mumbai,Sunday,1,0,30.0
81643,2025-02-13,Feb,7,15:08:19,Single,Paper,Virar,Borivali,1,15,Cash,Western,Mumbai,Thursday,0,15,15.0
98398,2025-06-10,Jun,24,14:10:18,Single,Paper,Kurla,Cst,4,60,Credit Card,Central,Mumbai,Tuesday,0,14,15.0
73981,2025-04-06,Apr,15,2:57:50,Return,Paperless,Cst,Wadala,3,90,Upi,Harbour,Mumbai,Sunday,1,2,30.0
34709,2025-11-29,Nov,48,6:22:17,Single,Paper,Shivajinagar,Khadki,3,45,Upi,Pune,Pune,Saturday,1,6,15.0
63340,2025-08-12,Aug,33,17:02:12,Monthly Pass,Paperless,Pune Jn,Akurdi,3,0,Upi,Pune,Pune,Tuesday,0,17,0.0
23782,2025-04-26,Apr,17,8:13:55,Single,Paperless,Cst,Kalyan,4,60,Debit Card,Central,Mumbai,Saturday,1,8,15.0
98173,2025-12-19,Dec,51,13:25:40,Single,Paper,Kurla,Panvel,4,60,Cash,Harbour,Mumbai,Friday,0,13,15.0
79585,2025-04-24,Apr,17,13:00:39,Monthly Pass,Paper,Akurdi,Pune Jn,4,0,Cash,Pune,Pune,Thursday,0,13,0.0
23211,2025-11-19,Nov,47,4:52:47,Monthly Pass,Paper,Thane,Dadar,1,0,Debit Card,Central,Mumbai,Wednesday,0,4,0.0
20537,2025-05-11,May,20,3:45:43,Single,Paper,Khadki,Shivajinagar,2,30,Upi,Pune,Pune,Sunday,1,3,15.0
95666,2025-02-16,Feb,8,16:57:44,Monthly Pass,Paperless,Kurla,Dadar,3,0,Debit Card,Central,Mumbai,Sunday,1,16,0.0
32356,2025-05-12,May,20,20:56:38,Single,Paper,Dadar,Thane,2,30,Cash,Central,Mumbai,Monday,0,20,15.0
78486,2025-11-08,Nov,45,23:15:04,Monthly Pass,Paperless,Cst,Kurla,1,0,Debit Card,Central,Mumbai,Saturday,1,23,0.0
39569,2025-11-11,Nov,46,19:08:33,Return,Paper,Thane,Kurla,4,120,Debit Card,Central,Mumbai,Tuesday,0,19,30.0
27832,2025-11-17,Nov,47,3:36:31,Single,Paper,Vashi,Cst,3,45,Debit Card,Harbour,Mumbai,Monday,0,3,15.0
89178,2025-09-13,Sep,37,22:58:40,Monthly Pass,Paperless,Cst,Byculla,3,0,Wallet,Central,Mumbai,Saturday,1,22,0.0
90984,2025-10-13,Oct,42,3:42:48,Single,Paper,Kurla,Wadala,4,60,Debit Card,Harbour,Mumbai,Monday,0,3,15.0
34985,2025-06-01,Jun,23,16:53:10,Single,Paper,Dadar,Kalyan,3,45,Credit Card,Central,Mumbai,Sunday,1,16,15.0
96719,2025-05-31,May,22,0:22:01,Return,Paper,Borivali,Dadar,3,90,Debit Card,Western,Mumbai,Saturday,1,0,30.0
74557,2025-10-24,Oct,43,11:44:05,Single,Paper,Virar,Dadar,4,60,Cash,Western,Mumbai,Friday,0,11,15.0
33038,2025-07-18,Jul,29,23:11:58,Return,Paperless,Marine Lines,Virar,3,90,Wallet,Western,Mumbai,Friday,0,23,30.0
14577,2025-07-14,Jul,29,0:51:28,Single,Paperless,Thane,Byculla,2,30,Upi,Central,Mumbai,Monday,0,0,15.0
46544,2025-07-01,Jul,27,0:07:27,Monthly Pass,Paper,Thane,Byculla,3,0,Credit Card,Central,Mumbai,Tuesday,0,0,0.0
19788,2025-10-20,Oct,43,14:46:20,Single,Paper,Wadala,Cst,2,30,Debit Card,Harbour,Mumbai,Monday,0,14,15.0
30338,2025-07-04,Jul,27,3:47:46,Return,Paper,Dadar,Kalyan,2,60,Upi,Central,Mumbai,Friday,0,3,30.0
95581,2025-08-12,Aug,33,21:43:31,Single,Paperless,Khadki,Pune Jn,4,60,Cash,Pune,Pune,Tuesday,0,21,15.0
77954,2025-01-28,Jan,5,7:18:26,Monthly Pass,Paper,Dadar,Kalyan,2,0,Wallet,Central,Mumbai,Tuesday,0,7,0.0
11921,2025-12-24,Dec,52,8:30:33,Single,Paper,Shivajinagar,Akurdi,1,15,Cash,Pune,Pune,Wednesday,0,8,15.0
68608,2025-02-24,Feb,9,14:15:22,Monthly Pass,Paper,Cst,Thane,1,0,Upi,Central,Mumbai,Monday,0,14,0.0
45790,2025-06-13,Jun,24,1:04:18,Single,Paper,Kalyan,Byculla,1,15,Credit Card,Central,Mumbai,Friday,0,1,15.0
66429,2025-01-19,Jan,4,13:02:48,Return,Paperless,Thane,Kurla,4,120,Wallet,Central,Mumbai,Sunday,1,13,30.0
93431,2025-10-03,Oct,40,5:14:15,Return,Paper,Akurdi,Shivajinagar,3,90,Upi,Pune,Pune,Friday,0,5,30.0
17085,2025-12-23,Dec,52,10:43:00,Single,Paperless,Akurdi,Khadki,1,15,Upi,Pune,Pune,Tuesday,0,10,15.0
64415,2025-08-16,Aug,33,13:09:02,Monthly Pass,Paper,Wadala,Cst,2,0,Upi,Harbour,Mumbai,Saturday,1,13,0.0
77725,2025-02-07,Feb,6,2:16:16,Monthly Pass,Paperless,Virar,Dadar,1,0,Wallet,Western,Mumbai,Friday,0,2,0.0
37687,2025-09-21,Sep,39,13:01:27,Return,Paperless,Akurdi,Shivajinagar,3,90,Wallet,Pune,Pune,Sunday,1,13,30.0
16243,2025-01-27,Jan,5,15:28:28,Monthly Pass,Paper,Kurla,Vashi,2,0,Cash,Harbour,Mumbai,Monday,0,15,0.0
24061,2025-04-17,Apr,16,22:27:59,Monthly Pass,Paper,Wadala,Panvel,3,0,Cash,Harbour,Mumbai,Thursday,0,22,0.0
92297,2025-04-10,Apr,15,22:09:06,Return,Paperless,Marine Lines,Andheri,1,30,Debit Card,Western,Mumbai,Thursday,0,22,30.0
40488,2025-02-12,Feb,7,23:43:49,Single,Paperless,Andheri,Marine Lines,3,45,Debit Card,Western,Mumbai,Wednesday,0,23,15.0
34555,2025-11-01,Nov,44,23:21:49,Single,Paperless,Akurdi,Shivajinagar,3,45,Credit Card,Pune,Pune,Saturday,1,23,15.0
54439,2025-01-18,Jan,3,16:35:45,Single,Paperless,Kurla,Cst,1,15,Wallet,Harbour,Mumbai,Saturday,1,16,15.0
62129,2025-03-05,Mar,10,22:30:56,Single,Paperless,Wadala,Kurla,1,15,Wallet,Harbour,Mumbai,Wednesday,0,22,15.0
57374,2025-08-29,Aug,35,13:19:54,Return,Paperless,Panvel,Vashi,4,120,Wallet,Harbour,Mumbai,Friday,0,13,30.0
44924,2025-02-10,Feb,7,23:00:55,Monthly Pass,Paper,Thane,Byculla,1,0,Cash,Central,Mumbai,Monday,0,23,0.0
24348,2025-05-30,May,22,18:59:31,Single,Paper,Cst,Thane,1,15,Credit Card,Central,Mumbai,Friday,0,18,15.0
32122,2025-05-07,May,19,14:16:47,Return,Paper,Thane,Cst,2,60,Upi,Central,Mumbai,Wednesday,0,14,30.0
67721,2025-08-02,Aug,31,15:05:19,Single,Paper,Thane,Kalyan,3,45,Upi,Central,Mumbai,Saturday,1,15,15.0
51931,2025-12-06,Dec,49,3:53:21,Return,Paper,Churchgate,Marine Lines,4,120,Cash,Western,Mumbai,Saturday,1,3,30.0
21563,2025-05-27,May,22,6:03:19,Monthly Pass,Paperless,Cst,Panvel,3,0,Cash,Harbour,Mumbai,Tuesday,0,6,0.0
31567,2025-08-17,Aug,34,15:57:12,Monthly Pass,Paperless,Byculla,Thane,4,0,Upi,Central,Mumbai,Sunday,1,15,0.0
60498,2025-03-28,Mar,13,23:40:10,Return,Paperless,Wadala,Vashi,4,120,Credit Card,Harbour,Mumbai,Friday,0,23,30.0
28757,2025-12-07,Dec,50,12:48:01,Single,Paper,Kurla,Dadar,3,45,Wallet,Central,Mumbai,Sunday,1,12,15.0
99935,2025-03-28,Mar,13,16:47:50,Monthly Pass,Paperless,Vashi,Cst,1,0,Credit Card,Harbour,Mumbai,Friday,0,16,0.0
29940,2025-11-13,Nov,46,3:06:48,Return,Paperless,Wadala,Panvel,4,120,Wallet,Harbour,Mumbai,Thursday,0,3,30.0
66295,2025-10-26,Oct,44,7:10:15,Single,Paperless,Churchgate,Andheri,4,60,Debit Card,Western,Mumbai,Sunday,1,7,15.0
63981,2025-08-16,Aug,33,19:44:57,Single,Paperless,Borivali,Marine Lines,2,30,Upi,Western,Mumbai,Saturday,1,19,15.0
84170,2025-04-25,Apr,17,19:58:58,Return,Paperless,Akurdi,Khadki,2,60,Debit Card,Pune,Pune,Friday,0,19,30.0
82680,2025-12-17,Dec,51,4:00:33,Monthly Pass,Paperless,Dadar,Thane,3,0,Credit Card,Central,Mumbai,Wednesday,0,4,0.0
64160,2025-12-30,Dec,53,19:09:42,Single,Paper,Byculla,Cst,1,15,Wallet,Central,Mumbai,Tuesday,0,19,15.0
99373,2025-08-21,Aug,34,14:20:26,Single,Paperless,Pune Jn,Khadki,4,60,Upi,Pune,Pune,Thursday,0,14,15.0
39235,2025-08-01,Aug,31,22:58:06,Monthly Pass,Paper,Andheri,Virar,1,0,Wallet,Western,Mumbai,Friday,0,22,0.0
87679,2025-12-07,Dec,50,23:16:51,Single,Paper,Dadar,Kalyan,1,15,Cash,Central,Mumbai,Sunday,1,23,15.0
67121,2025-06-10,Jun,24,17:03:33,Monthly Pass,Paperless,Dadar,Virar,3,0,Upi,Western,Mumbai,Tuesday,0,17,0.0
93306,2025-09-18,Sep,38,14:21:01,Return,Paperless,Cst,Dadar,1,30,Wallet,Central,Mumbai,Thursday,0,14,30.0
91006,2025-07-30,Jul,31,18:06:03,Monthly Pass,Paper,Panvel,Kurla,2,0,Debit Card,Harbour,Mumbai,Wednesday,0,18,0.0
98380,2025-01-11,Jan,2,9:04:04,Single,Paperless,Khadki,Pune Jn,3,45,Upi,Pune,Pune,Saturday,1,9,15.0
44042,2025-04-28,Apr,18,15:36:01,Monthly Pass,Paper,Virar,Borivali,1,0,Upi,Western,Mumbai,Monday,0,15,0.0
72488,2025-01-22,Jan,4,9:45:41,Single,Paper,Byculla,Dadar,4,60,Credit Card,Central,Mumbai,Wednesday,0,9,15.0
64176,2025-06-16,Jun,25,6:39:56,Single,Paperless,Marine Lines,Churchgate,2,30,Credit Card,Western,Mumbai,Monday,0,6,15.0
39492,2025-06-16,Jun,25,11:18:24,Monthly Pass,Paperless,Kurla,Panvel,4,0,Wallet,Harbour,Mumbai,Monday,0,11,0.0
90609,2025-10-25,Oct,43,18:22:45,Single,Paperless,Panvel,Vashi,2,30,Upi,Harbour,Mumbai,Saturday,1,18,15.0
85808,2025-03-04,Mar,10,13:40:52,Single,Paperless,Marine Lines,Churchgate,3,45,Cash,Western,Mumbai,Tuesday,0,13,15.0
50048,2025-08-31,Aug,36,6:57:47,Monthly Pass,Paperless,Cst,Panvel,4,0,Credit Card,Harbour,Mumbai,Sunday,1,6,0.0
99527,2025-11-29,Nov,48,17:57:28,Return,Paperless,Kurla,Panvel,3,90,Credit Card,Harbour,Mumbai,Saturday,1,17,30.0
64010,2025-02-23,Feb,9,17:00:35,Return,Paperless,Kurla,Thane,2,60,Upi,Central,Mumbai,Sunday,1,17,30.0
50050,2025-07-30,Jul,31,18:26:04,Monthly Pass,Paperless,Byculla,Kurla,4,0,Upi,Central,Mumbai,Wednesday,0,18,0.0
29643,2025-10-05,Oct,41,9:06:41,Return,Paper,Thane,Dadar,3,90,Debit Card,Central,Mumbai,Sunday,1,9,30.0
42790,2025-07-05,Jul,27,12:41:22,Return,Paperless,Khadki,Shivajinagar,4,120,Upi,Pune,Pune,Saturday,1,12,30.0
36463,2025-08-31,Aug,36,4:22:19,Monthly Pass,Paperless,Borivali,Churchgate,2,0,Cash,Western,Mumbai,Sunday,1,4,0.0
10479,2025-11-13,Nov,46,14:51:48,Single,Paper,Pune Jn,Shivajinagar,3,45,Wallet,Pune,Pune,Thursday,0,14,15.0
52146,2025-05-08,May,19,5:00:10,Return,Paperless,Khadki,Shivajinagar,1,30,Debit Card,Pune,Pune,Thursday,0,5,30.0
84549,2025-11-13,Nov,46,3:25:28,Return,Paperless,Wadala,Cst,2,60,Wallet,Harbour,Mumbai,Thursday,0,3,30.0
52079,2025-08-16,Aug,33,16:18:11,Single,Paperless,Byculla,Thane,2,30,Wallet,Central,Mumbai,Saturday,1,16,15.0
45206,2025-07-16,Jul,29,9:43:42,Single,Paperless,Khadki,Shivajinagar,2,30,Credit Card,Pune,Pune,Wednesday,0,9,15.0
70282,2025-05-24,May,21,16:10:47,Single,Paper,Kurla,Panvel,1,15,Wallet,Harbour,Mumbai,Saturday,1,16,15.0
41856,2025-02-03,Feb,6,13:50:18,Monthly Pass,Paperless,Vashi,Cst,2,0,Credit Card,Harbour,Mumbai,Monday,0,13,0.0
43747,2025-12-08,Dec,50,13:09:43,Single,Paperless,Dadar,Thane,4,60,Debit Card,Central,Mumbai,Monday,0,13,15.0
93845,2025-04-01,Apr,14,13:01:57,Return,Paper,Byculla,Thane,4,120,Cash,Central,Mumbai,Tuesday,0,13,30.0
48056,2025-07-14,Jul,29,21:13:33,Return,Paper,Kalyan,Kurla,4,120,Cash,Central,Mumbai,Monday,0,21,30.0
